verdict,scientific_name,common_name,family,is_active,detail,image_url,license,source_page_url,species_id
PLATE_SHARED,Aulocera padma,Great Satyr,Nymphalidae,True,"The_Macrolepidoptera_of_the_world_%28Taf._41%29_%288145251989%29.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/aulocera_padma/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:The_Macrolepidoptera_of_the_world_(Taf._41)_(8145251989).jpg,6f37a65e-f198-40ee-8fdd-4278aa0a3f94
PLATE_SHARED,Bassarona recta,Bassarona recta,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate131.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/bassarona_recta/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate131.JPG,0dfa6d9b-9bc8-4fd8-a24c-6f51e7887a2a
PLATE_SHARED,Callerebia annada,Ringed Argus,Nymphalidae,True,"Erebia3Seitz.jpg — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/callerebia_annada/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Erebia3Seitz.jpg,95032010-cd75-4f93-abff-1cc5a5d2cadd
PLATE_SHARED,Callerebia daksha,Callerebia daksha,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate93.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/callerebia_daksha/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate93.jpg,6710ff54-e182-4504-a8f6-475ad0c724f5
PLATE_SHARED,Callerebia hybrida,Hybrid Argus,Nymphalidae,True,"Erebia3Seitz.jpg — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/callerebia_hybrida/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Erebia3Seitz.jpg,c1823c85-e492-4c53-bce4-5601e385ddf9
PLATE_SHARED,Callerebia shallada,Callerebia shallada,Nymphalidae,True,"Erebia3Seitz.jpg — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/callerebia_shallada/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Erebia3Seitz.jpg,eb70f058-feed-4210-bb28-f56a719613ff
PLATE_SHARED,Cethosia lamarckii,Cethosia lamarckii,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate110.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cethosia_lamarckii/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate110.JPG,dc1dd2eb-9425-40e5-9a47-62dfe6b0d784
PLATE_SHARED,Cethosia penthesilea,Orange Lacewing,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate110.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cethosia_penthesilea/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate110.JPG,99d5d4c9-13f1-49c9-b834-30bd9c67c4bb
PLATE_SHARED,Charaxes distanti,Malay Rajah,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate136.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/charaxes_distanti/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate136.JPG,d21ffc5b-f145-4fff-8c74-53dc2d5ed94f
PLATE_SHARED,Charaxes harmodius,Double Eye-spotted Rajah,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate136.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/charaxes_harmodius/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate136.JPG,3cbc07b1-18ac-497c-a5d9-5690f8af9de0
PLATE_SHARED,Cirrochroa orissa,Banded Yeoman,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate107.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cirrochroa_orissa/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate107.JPG,b7ef7512-9aeb-4a8c-93e8-6b5682b1b010
PLATE_SHARED,Cirrochroa satellita,Satellite Yeoman,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate108.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cirrochroa_satellita/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate108.JPG,4a90ab45-232b-4dc8-8613-e34ce889644d
PLATE_SHARED,Cirrochroa surya,Little Yeoman,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate107.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cirrochroa_surya/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate107.JPG,280036e5-8f7f-4b29-988a-ddb2f5aaadab
PLATE_SHARED,Coelites nothis,Scarce Catseye,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate94.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/coelites_nothis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate94.jpg,613362dc-66b7-49a3-8cf7-8e48c3efce92
PLATE_SHARED,Cupha crameri,Cupha crameri,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate107.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cupha_crameri/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate107.JPG,41b798ac-febc-41f5-b7dc-25168a912d4a
PLATE_SHARED,Cupha lampetia,Cupha lampetia,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate107.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cupha_lampetia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate107.JPG,cb96f4de-f57f-45ac-a8b8-75f28dca8a4f
PLATE_SHARED,Cyllogenes suradeva,Cyllogenes suradeva,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate96.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cyllogenes_suradeva/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate96.JPG,23018794-9080-46b5-8d36-1db8593464e7
PLATE_SHARED,Cyrestis tabula,Cyrestis tabula,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate121.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/cyrestis_tabula/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate121.JPG,65e63817-ee66-4428-8b9e-f644e877f4af
PLATE_SHARED,Elymnias casiphone,Elymnias casiphone,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate87.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_casiphone/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate87.JPG,66f09338-16b9-4fc6-9e5a-7aa94bceed47
PLATE_SHARED,Elymnias congruens,Elymnias congruens,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate87.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_congruens/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate87.JPG,0083a167-7837-42fa-a11b-a622131e2315
PLATE_SHARED,Elymnias cottonis,Elymnias cottonis,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate87.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_cottonis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate87.JPG,1588ffa3-3817-4221-8d20-a706b32a5c9e
PLATE_SHARED,Elymnias cybele,Elymnias cybele,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate88.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_cybele/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate88.jpg,2a509d5a-20dd-4dd0-bbb6-cfc6a51978a4
PLATE_SHARED,Elymnias panthera,Tawny Palmfly,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate88.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_panthera/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate88.jpg,26dda47f-a280-4453-90c6-633b2e752dad
PLATE_SHARED,Elymnias patna,Blue-striped Palmfly,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate88.jpg — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/elymnias_patna/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate88.jpg,5e846f33-5b32-412f-94c6-67bb4fcc7844
PLATE_SHARED,Erebia cyclopius,Erebia cyclopius,Nymphalidae,True,"Erebia3Seitz.jpg — plate page, also used by 3 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/erebia_cyclopius/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Erebia3Seitz.jpg,f00f23d8-af11-40ce-bc00-158053485a1f
PLATE_SHARED,Euploea alcathoe,No-brand Crow,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate81.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euploea_alcathoe/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate81.JPG,cadbbbc2-a4f0-48dc-8244-af4753c42cfe
PLATE_SHARED,Euploea crameri,Euploea crameri,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate81.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euploea_crameri/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate81.JPG,0f0ae8a7-c031-4d46-9c30-63a6ad660f32
PLATE_SHARED,Euploea eleusina,Euploea eleusina,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate82.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euploea_eleusina/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate82.JPG,fdfa8441-1631-44ea-9fcf-ec7f30411c91
PLATE_SHARED,Euploea hewitsonii,Euploea hewitsonii,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate82.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euploea_hewitsonii/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate82.JPG,341ce4e7-872c-4b56-a3f3-8a5900aece6f
PLATE_SHARED,Euploea leucostictos,Fijian Crow Butterfly,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate81.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euploea_leucostictos/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate81.JPG,602dc735-6d65-40c2-84c6-8045da7c60e5
PLATE_SHARED,Euripus halitherses,Euripus halitherses,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate115.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euripus_halitherses/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate115.JPG,9154f87c-ad1c-4fdf-ba04-d2f815766845
PLATE_SHARED,Euthalia anosia,Grey Baron,Nymphalidae,True,"Seitz_Macrolepidoptera_IndoAustralica_Fauna_Plate_129.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_anosia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz_Macrolepidoptera_IndoAustralica_Fauna_Plate_129.jpg,47bb5109-7085-4e9e-976e-5bd980296f60
PLATE_SHARED,Euthalia duda,Blue Duchess,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate130.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_duda/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate130.JPG,618ad44b-4d4e-4891-9f81-62fc27ebb45a
PLATE_SHARED,Euthalia eriphylae,Grey-tipped Baron,Nymphalidae,True,"Seitz_Macrolepidoptera_IndoAustralica_Fauna_Plate_129.jpg — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_eriphylae/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz_Macrolepidoptera_IndoAustralica_Fauna_Plate_129.jpg,97fdcf04-8d64-41ff-bea2-c1f362d64a71
PLATE_SHARED,Euthalia merta,White Tipped Baron,Nymphalidae,True,"Seitz9FaudoAustralicanaInPlate137.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_merta/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaudoAustralicanaInPlate137.JPG,dd980898-1b5c-4aa9-a518-8221c6d76591
PLATE_SHARED,Euthalia nara,bronze duke,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate130.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_nara/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate130.JPG,e0b6688f-d10b-4032-b4f3-7c7842938ed2
PLATE_SHARED,Euthalia recta,Redtail Marquis,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate131.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_recta/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate131.JPG,ec333646-b911-4deb-8f13-368e7e594c8a
PLATE_SHARED,Euthalia sahadeva,green duke,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate130.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/euthalia_sahadeva/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate130.JPG,2c1bcc31-dc25-4309-8846-16fc88444212
PLATE_SHARED,Faunis stomphax,Banded Faun,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate100.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/faunis_stomphax/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate100.JPG,9c1a6d36-cd2d-4255-b44b-8b5b7a5b1054
PLATE_SHARED,Idea hypermnestra,Malayan Tree Nymph,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate74.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/idea_hypermnestra/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate74.JPG,849bf6c4-4518-4117-992f-0139e9c98f3a
PLATE_SHARED,Idea stolli,Common Tree Nymph,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate74.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/idea_stolli/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate74.JPG,2d4bab22-6f5a-4005-906c-515cd228e1f6
PLATE_SHARED,Lamprolenis nitida,Lamprolenis nitida,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate94.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lamprolenis_nitida/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate94.jpg,c5ea3227-98e1-4ccd-9f01-3b506b017603
PLATE_SHARED,Laringa horsfieldii,Banded Dandy,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate107.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/laringa_horsfieldii/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate107.JPG,76fc1e2e-6fbf-4a01-aa0a-af93474cbdf0
PLATE_SHARED,Lasippa tiga,Malayan Lascar,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate125.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lasippa_tiga/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate125.JPG,7545babd-73ee-49a7-993c-b1ba9f9afbce
PLATE_SHARED,Lebadea alankara,Lebadea alankara,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate122.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lebadea_alankara/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate122.JPG,9c10a751-c8b1-47f7-a594-fbc036dc59bb
PLATE_SHARED,Lethe arete,Lethe arete,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate96.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_arete/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate96.JPG,c18f6699-80c2-4acc-9c1f-733b1818da29
PLATE_SHARED,Lethe baladeva,treble silverstripe,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate97.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_baladeva/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate97.JPG,eeada5f6-e111-4616-9c09-8146608e8b57
PLATE_SHARED,Lethe goalpara,Large Goldenfork,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate99.JPG — plate page, also used by 5 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_goalpara/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate99.JPG,0ac3ae57-94ba-4a66-9101-75258f21adab
PLATE_SHARED,Lethe hyrania,Common Forester,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate97.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_hyrania/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate97.JPG,856f015c-b995-406a-aea4-d51350246b87
PLATE_SHARED,Lethe moelleri,Lethe moelleri,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate97.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_moelleri/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate97.JPG,0144b47b-0efe-4bd0-8ad5-4bbd5d5bd9d7
PLATE_SHARED,Lethe tristigmata,Lethe tristigmata,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate97.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_tristigmata/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate97.JPG,6a9be413-6262-4215-bb4c-cfae1b97f87d
PLATE_SHARED,Lethe visrava,white-edged woodbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate97.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/lethe_visrava/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate97.JPG,39ca88e5-9c9f-4dd4-be2d-48fb18dd2a46
PLATE_SHARED,Limenitis chilo,Limenitis chilo,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate122.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/limenitis_chilo/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate122.JPG,a6901815-e401-4649-8521-8d39c87158d1
PLATE_SHARED,Limenitis daraxa,Limenitis daraxa,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate122.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/limenitis_daraxa/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate122.JPG,44d342c1-4534-406c-bc8a-21e6bf278598
PLATE_SHARED,Limenitis trivena,Indian white admiral,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate122.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/limenitis_trivena/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate122.JPG,914b243e-9d7b-4dc4-b6a2-f9b5d0f55c11
PLATE_SHARED,Limenitis zulema,Limenitis zulema,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate122.JPG — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/limenitis_zulema/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate122.JPG,7cbd7c0a-4c62-4829-b9be-311f09df930b
PLATE_SHARED,Melanitis amabilis,Banded Evening Brown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate95.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/melanitis_amabilis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate95.JPG,a171439c-b7c9-4463-824f-9448c3f1e154
PLATE_SHARED,Melanitis constantia,Papuan Evening Brown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate95.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/melanitis_constantia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate95.JPG,a9950706-9170-46d9-b2f1-bd6b0d57f149
PLATE_SHARED,Melanitis velutina,Melanitis velutina,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate96.JPG — plate page, also used by 2 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/melanitis_velutina/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate96.JPG,0d468d72-db6b-4dfe-82a8-3ee15a5a9182
PLATE_SHARED,Mycalesis adolphei,Mycalesis adolphei,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_adolphei/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,eb56cc99-6faf-4a39-826f-68d3559169d5
PLATE_SHARED,Mycalesis mamerta,Mycalesis mamerta,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_mamerta/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,afa6c6ba-5ee2-42d6-b512-7f6984512fe3
PLATE_SHARED,Mycalesis mestra,Mycalesis mestra,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_mestra/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,58118f90-4c4e-4818-959f-a34c91b7accf
PLATE_SHARED,Mycalesis mnasicles,Cyclops Bushbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate91.JPG — plate page, also used by 1 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_mnasicles/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate91.JPG,7a3e0291-27a6-4ee3-a8a5-98bc63055577
PLATE_SHARED,Mycalesis nicotia,Mycalesis nicotia,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_nicotia/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,a005f1aa-6df8-44ea-a8cd-4acd46322b5c
PLATE_SHARED,Mycalesis orseis,Purple Bushbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_orseis/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,fbad64b3-84f7-437a-a499-dec4f8ae79f7
PLATE_SHARED,Mycalesis perseoides,Burmese Bushbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_perseoides/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,141baced-ac7d-41c1-86fc-818852c78a69
PLATE_SHARED,Mycalesis suaveolens,Wood Mason's Bushbrown,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate92.JPG — plate page, also used by 7 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/mycalesis_suaveolens/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate92.JPG,92d14ef7-8333-4b16-b603-8f61f79e29a3
PLATE_SHARED,Neorina crishna,Tailed Yellow Owl,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate94.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neorina_crishna/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate94.jpg,38485515-8c24-4370-9f65-b7cf88aa6784
PLATE_SHARED,Neorina hilda,Yellow Owl,Nymphalidae,True,"Seitz9FaunaIndoAustralicaPlate94.jpg — plate page, also used by 4 other species",https://butterfly-identification.b-cdn.net/species/nymphalidae/neorina_hilda/adult_reference.webp,Public domain,https://commons.wikimedia.org/wiki/File:Seitz9FaunaIndoAustralicaPlate94.jpg,8c198be7-5417-4767-adc8-886a12c803e8
